label_id,sum,count,acc,coverage,stride,model,dataset
100,19,20,0.95,50,2,videomae,ucf101
0,20,20,1.0,50,4,videomae,ucf101
1,20,20,1.0,50,4,videomae,ucf101
2,20,20,1.0,50,4,videomae,ucf101
3,20,20,1.0,50,4,videomae,ucf101
4,16,20,0.8,50,4,videomae,ucf101
5,17,20,0.85,50,4,videomae,ucf101
6,15,20,0.75,50,4,videomae,ucf101
7,17,20,0.85,50,4,videomae,ucf101
8,20,20,1.0,50,4,videomae,ucf101
9,20,20,1.0,50,4,videomae,ucf101
10,20,20,1.0,50,4,videomae,ucf101
11,20,20,1.0,50,4,videomae,ucf101
12,16,20,0.8,50,4,videomae,ucf101
13,20,20,1.0,50,4,videomae,ucf101
14,18,20,0.9,50,4,videomae,ucf101
15,18,20,0.9,50,4,videomae,ucf101
16,17,20,0.85,50,4,videomae,ucf101
17,20,20,1.0,50,4,videomae,ucf101
18,20,20,1.0,50,4,videomae,ucf101
19,15,20,0.75,50,4,videomae,ucf101
20,20,20,1.0,50,4,videomae,ucf101
21,20,20,1.0,50,4,videomae,ucf101
22,14,20,0.7,50,4,videomae,ucf101
23,9,20,0.45,50,4,videomae,ucf101
24,20,20,1.0,50,4,videomae,ucf101
25,20,20,1.0,50,4,videomae,ucf101
26,20,20,1.0,50,4,videomae,ucf101
27,20,20,1.0,50,4,videomae,ucf101
28,18,20,0.9,50,4,videomae,ucf101
29,19,20,0.95,50,4,videomae,ucf101
30,19,20,0.95,50,4,videomae,ucf101
31,19,20,0.95,50,4,videomae,ucf101
32,20,20,1.0,50,4,videomae,ucf101
33,19,20,0.95,50,4,videomae,ucf101
34,16,20,0.8,50,4,videomae,ucf101
35,19,20,0.95,50,4,videomae,ucf101
36,19,20,0.95,50,4,videomae,ucf101
37,18,20,0.9,50,4,videomae,ucf101
38,20,20,1.0,50,4,videomae,ucf101
39,0,20,0.0,50,4,videomae,ucf101
40,19,20,0.95,50,4,videomae,ucf101
41,20,20,1.0,50,4,videomae,ucf101
42,19,20,0.95,50,4,videomae,ucf101
43,19,20,0.95,50,4,videomae,ucf101
44,18,20,0.9,50,4,videomae,ucf101
45,18,20,0.9,50,4,videomae,ucf101
46,19,20,0.95,50,4,videomae,ucf101
47,18,20,0.9,50,4,videomae,ucf101
48,20,20,1.0,50,4,videomae,ucf101
49,20,20,1.0,50,4,videomae,ucf101
50,14,20,0.7,50,4,videomae,ucf101
51,19,20,0.95,50,4,videomae,ucf101
52,19,20,0.95,50,4,videomae,ucf101
53,20,20,1.0,50,4,videomae,ucf101
54,19,20,0.95,50,4,videomae,ucf101
55,19,20,0.95,50,4,videomae,ucf101
56,17,20,0.85,50,4,videomae,ucf101
57,18,20,0.9,50,4,videomae,ucf101
58,20,20,1.0,50,4,videomae,ucf101
59,20,20,1.0,50,4,videomae,ucf101
60,20,20,1.0,50,4,videomae,ucf101
61,20,20,1.0,50,4,videomae,ucf101
62,20,20,1.0,50,4,videomae,ucf101
63,20,20,1.0,50,4,videomae,ucf101
64,20,20,1.0,50,4,videomae,ucf101
65,20,20,1.0,50,4,videomae,ucf101
66,20,20,1.0,50,4,videomae,ucf101
67,15,20,0.75,50,4,videomae,ucf101
68,20,20,1.0,50,4,videomae,ucf101
69,20,20,1.0,50,4,videomae,ucf101
70,18,20,0.9,50,4,videomae,ucf101
71,19,20,0.95,50,4,videomae,ucf101
72,17,20,0.85,50,4,videomae,ucf101
73,20,20,1.0,50,4,videomae,ucf101
74,19,20,0.95,50,4,videomae,ucf101
75,20,20,1.0,50,4,videomae,ucf101
76,20,20,1.0,50,4,videomae,ucf101
77,19,20,0.95,50,4,videomae,ucf101
78,14,20,0.7,50,4,videomae,ucf101
79,19,20,0.95,50,4,videomae,ucf101
80,14,20,0.7,50,4,videomae,ucf101
81,17,20,0.85,50,4,videomae,ucf101
82,20,20,1.0,50,4,videomae,ucf101
83,19,20,0.95,50,4,videomae,ucf101
84,20,20,1.0,50,4,videomae,ucf101
85,18,20,0.9,50,4,videomae,ucf101
86,20,20,1.0,50,4,videomae,ucf101
87,20,20,1.0,50,4,videomae,ucf101
88,18,20,0.9,50,4,videomae,ucf101
89,20,20,1.0,50,4,videomae,ucf101
90,18,20,0.9,50,4,videomae,ucf101
91,18,20,0.9,50,4,videomae,ucf101
92,20,20,1.0,50,4,videomae,ucf101
93,20,20,1.0,50,4,videomae,ucf101
94,20,20,1.0,50,4,videomae,ucf101
95,17,20,0.85,50,4,videomae,ucf101
96,19,20,0.95,50,4,videomae,ucf101
97,18,20,0.9,50,4,videomae,ucf101
98,18,20,0.9,50,4,videomae,ucf101
99,20,20,1.0,50,4,videomae,ucf101
100,19,20,0.95,50,4,videomae,ucf101
0,20,20,1.0,50,8,videomae,ucf101
1,18,20,0.9,50,8,videomae,ucf101
2,17,20,0.85,50,8,videomae,ucf101
3,20,20,1.0,50,8,videomae,ucf101
4,17,20,0.85,50,8,videomae,ucf101
5,17,20,0.85,50,8,videomae,ucf101
6,13,20,0.65,50,8,videomae,ucf101
7,13,20,0.65,50,8,videomae,ucf101
8,20,20,1.0,50,8,videomae,ucf101
9,20,20,1.0,50,8,videomae,ucf101
10,20,20,1.0,50,8,videomae,ucf101
11,20,20,1.0,50,8,videomae,ucf101
12,11,20,0.55,50,8,videomae,ucf101
13,20,20,1.0,50,8,videomae,ucf101
14,14,20,0.7,50,8,videomae,ucf101
15,18,20,0.9,50,8,videomae,ucf101
16,15,20,0.75,50,8,videomae,ucf101
17,20,20,1.0,50,8,videomae,ucf101
18,20,20,1.0,50,8,videomae,ucf101
19,15,20,0.75,50,8,videomae,ucf101
20,20,20,1.0,50,8,videomae,ucf101
21,16,20,0.8,50,8,videomae,ucf101
22,15,20,0.75,50,8,videomae,ucf101
23,7,20,0.35,50,8,videomae,ucf101
24,20,20,1.0,50,8,videomae,ucf101
25,20,20,1.0,50,8,videomae,ucf101
26,20,20,1.0,50,8,videomae,ucf101
27,20,20,1.0,50,8,videomae,ucf101
28,18,20,0.9,50,8,videomae,ucf101
29,20,20,1.0,50,8,videomae,ucf101
30,19,20,0.95,50,8,videomae,ucf101
31,19,20,0.95,50,8,videomae,ucf101
32,19,20,0.95,50,8,videomae,ucf101
33,20,20,1.0,50,8,videomae,ucf101
34,13,20,0.65,50,8,videomae,ucf101
35,19,20,0.95,50,8,videomae,ucf101
36,19,20,0.95,50,8,videomae,ucf101
37,17,20,0.85,50,8,videomae,ucf101
38,20,20,1.0,50,8,videomae,ucf101
39,1,20,0.05,50,8,videomae,ucf101
40,20,20,1.0,50,8,videomae,ucf101
41,20,20,1.0,50,8,videomae,ucf101
42,19,20,0.95,50,8,videomae,ucf101
43,19,20,0.95,50,8,videomae,ucf101
44,19,20,0.95,50,8,videomae,ucf101
45,18,20,0.9,50,8,videomae,ucf101
46,17,20,0.85,50,8,videomae,ucf101
47,20,20,1.0,50,8,videomae,ucf101
48,20,20,1.0,50,8,videomae,ucf101
49,20,20,1.0,50,8,videomae,ucf101
50,12,20,0.6,50,8,videomae,ucf101
51,20,20,1.0,50,8,videomae,ucf101
52,19,20,0.95,50,8,videomae,ucf101
53,19,20,0.95,50,8,videomae,ucf101
54,19,20,0.95,50,8,videomae,ucf101
55,20,20,1.0,50,8,videomae,ucf101
56,18,20,0.9,50,8,videomae,ucf101
57,14,20,0.7,50,8,videomae,ucf101
58,20,20,1.0,50,8,videomae,ucf101
59,20,20,1.0,50,8,videomae,ucf101
60,20,20,1.0,50,8,videomae,ucf101
61,20,20,1.0,50,8,videomae,ucf101
62,20,20,1.0,50,8,videomae,ucf101
63,20,20,1.0,50,8,videomae,ucf101
64,20,20,1.0,50,8,videomae,ucf101
65,20,20,1.0,50,8,videomae,ucf101
66,20,20,1.0,50,8,videomae,ucf101
67,14,20,0.7,50,8,videomae,ucf101
68,20,20,1.0,50,8,videomae,ucf101
69,18,20,0.9,50,8,videomae,ucf101
70,18,20,0.9,50,8,videomae,ucf101
71,18,20,0.9,50,8,videomae,ucf101
72,17,20,0.85,50,8,videomae,ucf101
73,20,20,1.0,50,8,videomae,ucf101
74,18,20,0.9,50,8,videomae,ucf101
75,20,20,1.0,50,8,videomae,ucf101
76,20,20,1.0,50,8,videomae,ucf101
77,19,20,0.95,50,8,videomae,ucf101
78,14,20,0.7,50,8,videomae,ucf101
79,18,20,0.9,50,8,videomae,ucf101
80,15,20,0.75,50,8,videomae,ucf101
81,17,20,0.85,50,8,videomae,ucf101
82,20,20,1.0,50,8,videomae,ucf101
83,20,20,1.0,50,8,videomae,ucf101
84,20,20,1.0,50,8,videomae,ucf101
85,18,20,0.9,50,8,videomae,ucf101
86,20,20,1.0,50,8,videomae,ucf101
87,20,20,1.0,50,8,videomae,ucf101
88,17,20,0.85,50,8,videomae,ucf101
89,19,20,0.95,50,8,videomae,ucf101
90,17,20,0.85,50,8,videomae,ucf101
91,16,20,0.8,50,8,videomae,ucf101
92,19,20,0.95,50,8,videomae,ucf101
93,20,20,1.0,50,8,videomae,ucf101
94,20,20,1.0,50,8,videomae,ucf101
95,19,20,0.95,50,8,videomae,ucf101
96,19,20,0.95,50,8,videomae,ucf101
97,19,20,0.95,50,8,videomae,ucf101
98,17,20,0.85,50,8,videomae,ucf101
99,20,20,1.0,50,8,videomae,ucf101
100,20,20,1.0,50,8,videomae,ucf101
0,20,20,1.0,50,16,videomae,ucf101
1,18,20,0.9,50,16,videomae,ucf101
2,16,20,0.8,50,16,videomae,ucf101
3,20,20,1.0,50,16,videomae,ucf101
4,15,20,0.75,50,16,videomae,ucf101
5,17,20,0.85,50,16,videomae,ucf101
6,14,20,0.7,50,16,videomae,ucf101
7,12,20,0.6,50,16,videomae,ucf101
8,20,20,1.0,50,16,videomae,ucf101
9,19,20,0.95,50,16,videomae,ucf101
10,20,20,1.0,50,16,videomae,ucf101
11,20,20,1.0,50,16,videomae,ucf101
12,8,20,0.4,50,16,videomae,ucf101
13,20,20,1.0,50,16,videomae,ucf101
14,10,20,0.5,50,16,videomae,ucf101
15,18,20,0.9,50,16,videomae,ucf101
16,14,20,0.7,50,16,videomae,ucf101
17,20,20,1.0,50,16,videomae,ucf101
18,20,20,1.0,50,16,videomae,ucf101
19,15,20,0.75,50,16,videomae,ucf101
20,19,20,0.95,50,16,videomae,ucf101
21,11,20,0.55,50,16,videomae,ucf101
22,15,20,0.75,50,16,videomae,ucf101
23,6,20,0.3,50,16,videomae,ucf101
24,20,20,1.0,50,16,videomae,ucf101
25,19,20,0.95,50,16,videomae,ucf101
26,19,20,0.95,50,16,videomae,ucf101
27,19,20,0.95,50,16,videomae,ucf101
28,17,20,0.85,50,16,videomae,ucf101
29,18,20,0.9,50,16,videomae,ucf101
30,19,20,0.95,50,16,videomae,ucf101
31,19,20,0.95,50,16,videomae,ucf101
32,19,20,0.95,50,16,videomae,ucf101
33,19,20,0.95,50,16,videomae,ucf101
34,10,20,0.5,50,16,videomae,ucf101
35,19,20,0.95,50,16,videomae,ucf101
36,14,20,0.7,50,16,videomae,ucf101
37,18,20,0.9,50,16,videomae,ucf101
38,20,20,1.0,50,16,videomae,ucf101
39,0,20,0.0,50,16,videomae,ucf101
40,19,20,0.95,50,16,videomae,ucf101
41,20,20,1.0,50,16,videomae,ucf101
42,14,20,0.7,50,16,videomae,ucf101
43,19,20,0.95,50,16,videomae,ucf101
44,13,20,0.65,50,16,videomae,ucf101
45,16,20,0.8,50,16,videomae,ucf101
46,0,20,0.0,50,16,videomae,ucf101
47,18,20,0.9,50,16,videomae,ucf101
48,19,20,0.95,50,16,videomae,ucf101
49,20,20,1.0,50,16,videomae,ucf101
50,11,20,0.55,50,16,videomae,ucf101
51,19,20,0.95,50,16,videomae,ucf101
52,18,20,0.9,50,16,videomae,ucf101
53,16,20,0.8,50,16,videomae,ucf101
54,18,20,0.9,50,16,videomae,ucf101
55,15,20,0.75,50,16,videomae,ucf101
56,16,20,0.8,50,16,videomae,ucf101
57,7,20,0.35,50,16,videomae,ucf101
58,19,20,0.95,50,16,videomae,ucf101
59,20,20,1.0,50,16,videomae,ucf101
60,20,20,1.0,50,16,videomae,ucf101
61,20,20,1.0,50,16,videomae,ucf101
62,20,20,1.0,50,16,videomae,ucf101
63,20,20,1.0,50,16,videomae,ucf101
64,20,20,1.0,50,16,videomae,ucf101
65,20,20,1.0,50,16,videomae,ucf101
66,20,20,1.0,50,16,videomae,ucf101
67,16,20,0.8,50,16,videomae,ucf101
68,19,20,0.95,50,16,videomae,ucf101
69,13,20,0.65,50,16,videomae,ucf101
70,18,20,0.9,50,16,videomae,ucf101
71,15,20,0.75,50,16,videomae,ucf101
72,15,20,0.75,50,16,videomae,ucf101
73,20,20,1.0,50,16,videomae,ucf101
74,16,20,0.8,50,16,videomae,ucf101
75,19,20,0.95,50,16,videomae,ucf101
76,19,20,0.95,50,16,videomae,ucf101
77,18,20,0.9,50,16,videomae,ucf101
78,15,20,0.75,50,16,videomae,ucf101
79,16,20,0.8,50,16,videomae,ucf101
80,14,20,0.7,50,16,videomae,ucf101
81,18,20,0.9,50,16,videomae,ucf101
82,18,20,0.9,50,16,videomae,ucf101
83,20,20,1.0,50,16,videomae,ucf101
84,20,20,1.0,50,16,videomae,ucf101
85,16,20,0.8,50,16,videomae,ucf101
86,20,20,1.0,50,16,videomae,ucf101
87,20,20,1.0,50,16,videomae,ucf101
88,14,20,0.7,50,16,videomae,ucf101
89,20,20,1.0,50,16,videomae,ucf101
90,17,20,0.85,50,16,videomae,ucf101
91,10,20,0.5,50,16,videomae,ucf101
92,16,20,0.8,50,16,videomae,ucf101
93,17,20,0.85,50,16,videomae,ucf101
94,19,20,0.95,50,16,videomae,ucf101
95,16,20,0.8,50,16,videomae,ucf101
96,18,20,0.9,50,16,videomae,ucf101
97,17,20,0.85,50,16,videomae,ucf101
98,18,20,0.9,50,16,videomae,ucf101
99,20,20,1.0,50,16,videomae,ucf101
100,20,20,1.0,50,16,videomae,ucf101
0,20,20,1.0,75,1,videomae,ucf101
1,19,20,0.95,75,1,videomae,ucf101
2,17,20,0.85,75,1,videomae,ucf101
3,20,20,1.0,75,1,videomae,ucf101
4,20,20,1.0,75,1,videomae,ucf101
5,17,20,0.85,75,1,videomae,ucf101
6,18,20,0.9,75,1,videomae,ucf101
7,19,20,0.95,75,1,videomae,ucf101
8,20,20,1.0,75,1,videomae,ucf101
9,20,20,1.0,75,1,videomae,ucf101
10,20,20,1.0,75,1,videomae,ucf101
11,20,20,1.0,75,1,videomae,ucf101
12,18,20,0.9,75,1,videomae,ucf101
13,20,20,1.0,75,1,videomae,ucf101
14,19,20,0.95,75,1,videomae,ucf101
15,19,20,0.95,75,1,videomae,ucf101
16,16,20,0.8,75,1,videomae,ucf101
17,20,20,1.0,75,1,videomae,ucf101
18,20,20,1.0,75,1,videomae,ucf101
19,14,20,0.7,75,1,videomae,ucf101
20,20,20,1.0,75,1,videomae,ucf101
21,20,20,1.0,75,1,videomae,ucf101
22,15,20,0.75,75,1,videomae,ucf101
23,9,20,0.45,75,1,videomae,ucf101
24,20,20,1.0,75,1,videomae,ucf101
25,20,20,1.0,75,1,videomae,ucf101
26,20,20,1.0,75,1,videomae,ucf101
27,20,20,1.0,75,1,videomae,ucf101
28,19,20,0.95,75,1,videomae,ucf101
29,20,20,1.0,75,1,videomae,ucf101
30,20,20,1.0,75,1,videomae,ucf101
31,19,20,0.95,75,1,videomae,ucf101
32,20,20,1.0,75,1,videomae,ucf101
33,19,20,0.95,75,1,videomae,ucf101
34,15,20,0.75,75,1,videomae,ucf101
35,20,20,1.0,75,1,videomae,ucf101
36,19,20,0.95,75,1,videomae,ucf101
37,19,20,0.95,75,1,videomae,ucf101
38,20,20,1.0,75,1,videomae,ucf101
39,17,20,0.85,75,1,videomae,ucf101
40,20,20,1.0,75,1,videomae,ucf101
41,20,20,1.0,75,1,videomae,ucf101
42,20,20,1.0,75,1,videomae,ucf101
43,19,20,0.95,75,1,videomae,ucf101
44,20,20,1.0,75,1,videomae,ucf101
45,18,20,0.9,75,1,videomae,ucf101
46,20,20,1.0,75,1,videomae,ucf101
47,18,20,0.9,75,1,videomae,ucf101
48,20,20,1.0,75,1,videomae,ucf101
49,20,20,1.0,75,1,videomae,ucf101
50,17,20,0.85,75,1,videomae,ucf101
51,19,20,0.95,75,1,videomae,ucf101
52,20,20,1.0,75,1,videomae,ucf101
53,20,20,1.0,75,1,videomae,ucf101
54,18,20,0.9,75,1,videomae,ucf101
55,20,20,1.0,75,1,videomae,ucf101
56,19,20,0.95,75,1,videomae,ucf101
57,18,20,0.9,75,1,videomae,ucf101
58,20,20,1.0,75,1,videomae,ucf101
59,20,20,1.0,75,1,videomae,ucf101
60,20,20,1.0,75,1,videomae,ucf101
61,20,20,1.0,75,1,videomae,ucf101
62,20,20,1.0,75,1,videomae,ucf101
63,20,20,1.0,75,1,videomae,ucf101
64,20,20,1.0,75,1,videomae,ucf101
65,20,20,1.0,75,1,videomae,ucf101
66,20,20,1.0,75,1,videomae,ucf101
67,20,20,1.0,75,1,videomae,ucf101
68,20,20,1.0,75,1,videomae,ucf101
69,20,20,1.0,75,1,videomae,ucf101
70,18,20,0.9,75,1,videomae,ucf101
71,20,20,1.0,75,1,videomae,ucf101
72,17,20,0.85,75,1,videomae,ucf101
73,20,20,1.0,75,1,videomae,ucf101
74,19,20,0.95,75,1,videomae,ucf101
75,20,20,1.0,75,1,videomae,ucf101
76,20,20,1.0,75,1,videomae,ucf101
77,19,20,0.95,75,1,videomae,ucf101
78,12,20,0.6,75,1,videomae,ucf101
79,19,20,0.95,75,1,videomae,ucf101
80,15,20,0.75,75,1,videomae,ucf101
81,17,20,0.85,75,1,videomae,ucf101
82,19,20,0.95,75,1,videomae,ucf101
83,20,20,1.0,75,1,videomae,ucf101
84,20,20,1.0,75,1,videomae,ucf101
85,20,20,1.0,75,1,videomae,ucf101
86,20,20,1.0,75,1,videomae,ucf101
87,20,20,1.0,75,1,videomae,ucf101
88,20,20,1.0,75,1,videomae,ucf101
89,20,20,1.0,75,1,videomae,ucf101
90,18,20,0.9,75,1,videomae,ucf101
91,20,20,1.0,75,1,videomae,ucf101
92,20,20,1.0,75,1,videomae,ucf101
93,20,20,1.0,75,1,videomae,ucf101
94,19,20,0.95,75,1,videomae,ucf101
95,18,20,0.9,75,1,videomae,ucf101
96,20,20,1.0,75,1,videomae,ucf101
97,20,20,1.0,75,1,videomae,ucf101
98,20,20,1.0,75,1,videomae,ucf101
99,20,20,1.0,75,1,videomae,ucf101
100,19,20,0.95,75,1,videomae,ucf101
0,20,20,1.0,75,2,videomae,ucf101
1,19,20,0.95,75,2,videomae,ucf101
2,18,20,0.9,75,2,videomae,ucf101
3,20,20,1.0,75,2,videomae,ucf101
4,20,20,1.0,75,2,videomae,ucf101
5,18,20,0.9,75,2,videomae,ucf101
6,18,20,0.9,75,2,videomae,ucf101
7,19,20,0.95,75,2,videomae,ucf101
8,20,20,1.0,75,2,videomae,ucf101
9,20,20,1.0,75,2,videomae,ucf101
10,20,20,1.0,75,2,videomae,ucf101
11,20,20,1.0,75,2,videomae,ucf101
12,18,20,0.9,75,2,videomae,ucf101
13,20,20,1.0,75,2,videomae,ucf101
14,19,20,0.95,75,2,videomae,ucf101
15,19,20,0.95,75,2,videomae,ucf101
16,17,20,0.85,75,2,videomae,ucf101
17,20,20,1.0,75,2,videomae,ucf101
18,20,20,1.0,75,2,videomae,ucf101
19,14,20,0.7,75,2,videomae,ucf101
20,20,20,1.0,75,2,videomae,ucf101
21,20,20,1.0,75,2,videomae,ucf101
22,15,20,0.75,75,2,videomae,ucf101
23,10,20,0.5,75,2,videomae,ucf101
24,20,20,1.0,75,2,videomae,ucf101
25,20,20,1.0,75,2,videomae,ucf101
26,20,20,1.0,75,2,videomae,ucf101
27,20,20,1.0,75,2,videomae,ucf101
28,19,20,0.95,75,2,videomae,ucf101
29,20,20,1.0,75,2,videomae,ucf101
30,20,20,1.0,75,2,videomae,ucf101
31,19,20,0.95,75,2,videomae,ucf101
32,20,20,1.0,75,2,videomae,ucf101
33,19,20,0.95,75,2,videomae,ucf101
34,16,20,0.8,75,2,videomae,ucf101
35,20,20,1.0,75,2,videomae,ucf101
36,19,20,0.95,75,2,videomae,ucf101
37,18,20,0.9,75,2,videomae,ucf101
38,20,20,1.0,75,2,videomae,ucf101
39,16,20,0.8,75,2,videomae,ucf101
40,20,20,1.0,75,2,videomae,ucf101
41,20,20,1.0,75,2,videomae,ucf101
42,20,20,1.0,75,2,videomae,ucf101
43,19,20,0.95,75,2,videomae,ucf101
44,20,20,1.0,75,2,videomae,ucf101
45,18,20,0.9,75,2,videomae,ucf101
46,20,20,1.0,75,2,videomae,ucf101
47,18,20,0.9,75,2,videomae,ucf101
48,20,20,1.0,75,2,videomae,ucf101
49,20,20,1.0,75,2,videomae,ucf101
50,16,20,0.8,75,2,videomae,ucf101
51,19,20,0.95,75,2,videomae,ucf101
52,20,20,1.0,75,2,videomae,ucf101
53,19,20,0.95,75,2,videomae,ucf101
54,19,20,0.95,75,2,videomae,ucf101
55,20,20,1.0,75,2,videomae,ucf101
56,19,20,0.95,75,2,videomae,ucf101
57,18,20,0.9,75,2,videomae,ucf101
58,20,20,1.0,75,2,videomae,ucf101
59,20,20,1.0,75,2,videomae,ucf101
60,20,20,1.0,75,2,videomae,ucf101
61,20,20,1.0,75,2,videomae,ucf101
62,20,20,1.0,75,2,videomae,ucf101
63,20,20,1.0,75,2,videomae,ucf101
64,20,20,1.0,75,2,videomae,ucf101
65,20,20,1.0,75,2,videomae,ucf101
66,20,20,1.0,75,2,videomae,ucf101
67,20,20,1.0,75,2,videomae,ucf101
68,20,20,1.0,75,2,videomae,ucf101
69,20,20,1.0,75,2,videomae,ucf101
70,18,20,0.9,75,2,videomae,ucf101
71,20,20,1.0,75,2,videomae,ucf101
72,17,20,0.85,75,2,videomae,ucf101
73,20,20,1.0,75,2,videomae,ucf101
74,19,20,0.95,75,2,videomae,ucf101
75,20,20,1.0,75,2,videomae,ucf101
76,20,20,1.0,75,2,videomae,ucf101
77,18,20,0.9,75,2,videomae,ucf101
78,12,20,0.6,75,2,videomae,ucf101
79,19,20,0.95,75,2,videomae,ucf101
80,16,20,0.8,75,2,videomae,ucf101
81,17,20,0.85,75,2,videomae,ucf101
82,20,20,1.0,75,2,videomae,ucf101
83,20,20,1.0,75,2,videomae,ucf101
84,20,20,1.0,75,2,videomae,ucf101
85,20,20,1.0,75,2,videomae,ucf101
86,20,20,1.0,75,2,videomae,ucf101
87,20,20,1.0,75,2,videomae,ucf101
88,20,20,1.0,75,2,videomae,ucf101
89,20,20,1.0,75,2,videomae,ucf101
90,18,20,0.9,75,2,videomae,ucf101
91,20,20,1.0,75,2,videomae,ucf101
92,20,20,1.0,75,2,videomae,ucf101
93,20,20,1.0,75,2,videomae,ucf101
94,20,20,1.0,75,2,videomae,ucf101
95,18,20,0.9,75,2,videomae,ucf101
96,19,20,0.95,75,2,videomae,ucf101
97,20,20,1.0,75,2,videomae,ucf101
98,20,20,1.0,75,2,videomae,ucf101
99,20,20,1.0,75,2,videomae,ucf101
100,20,20,1.0,75,2,videomae,ucf101
0,20,20,1.0,75,4,videomae,ucf101
1,19,20,0.95,75,4,videomae,ucf101
2,17,20,0.85,75,4,videomae,ucf101
3,20,20,1.0,75,4,videomae,ucf101
4,20,20,1.0,75,4,videomae,ucf101
5,18,20,0.9,75,4,videomae,ucf101
6,18,20,0.9,75,4,videomae,ucf101
7,18,20,0.9,75,4,videomae,ucf101
8,20,20,1.0,75,4,videomae,ucf101
9,20,20,1.0,75,4,videomae,ucf101
10,20,20,1.0,75,4,videomae,ucf101
11,20,20,1.0,75,4,videomae,ucf101
12,19,20,0.95,75,4,videomae,ucf101
13,20,20,1.0,75,4,videomae,ucf101
14,19,20,0.95,75,4,videomae,ucf101
15,18,20,0.9,75,4,videomae,ucf101
16,16,20,0.8,75,4,videomae,ucf101
17,20,20,1.0,75,4,videomae,ucf101
18,20,20,1.0,75,4,videomae,ucf101
19,14,20,0.7,75,4,videomae,ucf101
20,20,20,1.0,75,4,videomae,ucf101
21,20,20,1.0,75,4,videomae,ucf101
22,16,20,0.8,75,4,videomae,ucf101
23,10,20,0.5,75,4,videomae,ucf101
24,20,20,1.0,75,4,videomae,ucf101
25,20,20,1.0,75,4,videomae,ucf101
26,20,20,1.0,75,4,videomae,ucf101
27,20,20,1.0,75,4,videomae,ucf101
28,19,20,0.95,75,4,videomae,ucf101
29,20,20,1.0,75,4,videomae,ucf101
30,20,20,1.0,75,4,videomae,ucf101
31,19,20,0.95,75,4,videomae,ucf101
32,20,20,1.0,75,4,videomae,ucf101
33,19,20,0.95,75,4,videomae,ucf101
34,14,20,0.7,75,4,videomae,ucf101
35,20,20,1.0,75,4,videomae,ucf101
36,19,20,0.95,75,4,videomae,ucf101
37,19,20,0.95,75,4,videomae,ucf101
38,20,20,1.0,75,4,videomae,ucf101
39,16,20,0.8,75,4,videomae,ucf101
40,20,20,1.0,75,4,videomae,ucf101
41,20,20,1.0,75,4,videomae,ucf101
42,20,20,1.0,75,4,videomae,ucf101
43,19,20,0.95,75,4,videomae,ucf101
44,20,20,1.0,75,4,videomae,ucf101
45,18,20,0.9,75,4,videomae,ucf101
46,20,20,1.0,75,4,videomae,ucf101
47,18,20,0.9,75,4,videomae,ucf101
48,20,20,1.0,75,4,videomae,ucf101
49,20,20,1.0,75,4,videomae,ucf101
50,18,20,0.9,75,4,videomae,ucf101
51,19,20,0.95,75,4,videomae,ucf101
52,20,20,1.0,75,4,videomae,ucf101
53,20,20,1.0,75,4,videomae,ucf101
54,19,20,0.95,75,4,videomae,ucf101
55,20,20,1.0,75,4,videomae,ucf101
56,19,20,0.95,75,4,videomae,ucf101
57,16,20,0.8,75,4,videomae,ucf101
58,20,20,1.0,75,4,videomae,ucf101
59,20,20,1.0,75,4,videomae,ucf101
60,20,20,1.0,75,4,videomae,ucf101
61,20,20,1.0,75,4,videomae,ucf101
62,20,20,1.0,75,4,videomae,ucf101
63,20,20,1.0,75,4,videomae,ucf101
64,20,20,1.0,75,4,videomae,ucf101
65,20,20,1.0,75,4,videomae,ucf101
66,20,20,1.0,75,4,videomae,ucf101
67,20,20,1.0,75,4,videomae,ucf101
68,20,20,1.0,75,4,videomae,ucf101
69,20,20,1.0,75,4,videomae,ucf101
70,18,20,0.9,75,4,videomae,ucf101
71,20,20,1.0,75,4,videomae,ucf101
72,17,20,0.85,75,4,videomae,ucf101
73,20,20,1.0,75,4,videomae,ucf101
74,19,20,0.95,75,4,videomae,ucf101
75,20,20,1.0,75,4,videomae,ucf101
76,20,20,1.0,75,4,videomae,ucf101
77,19,20,0.95,75,4,videomae,ucf101
78,12,20,0.6,75,4,videomae,ucf101
79,20,20,1.0,75,4,videomae,ucf101
80,16,20,0.8,75,4,videomae,ucf101
81,17,20,0.85,75,4,videomae,ucf101
82,20,20,1.0,75,4,videomae,ucf101
83,20,20,1.0,75,4,videomae,ucf101
84,20,20,1.0,75,4,videomae,ucf101
85,20,20,1.0,75,4,videomae,ucf101
86,20,20,1.0,75,4,videomae,ucf101
87,20,20,1.0,75,4,videomae,ucf101
88,19,20,0.95,75,4,videomae,ucf101
89,20,20,1.0,75,4,videomae,ucf101
90,18,20,0.9,75,4,videomae,ucf101
91,20,20,1.0,75,4,videomae,ucf101
92,20,20,1.0,75,4,videomae,ucf101
93,20,20,1.0,75,4,videomae,ucf101
94,20,20,1.0,75,4,videomae,ucf101
95,18,20,0.9,75,4,videomae,ucf101
96,20,20,1.0,75,4,videomae,ucf101
97,19,20,0.95,75,4,videomae,ucf101
98,20,20,1.0,75,4,videomae,ucf101
99,20,20,1.0,75,4,videomae,ucf101
100,20,20,1.0,75,4,videomae,ucf101
