tau,k_low,k_high,accuracy,avg_frames,fraction_upgraded,model,dataset,delta_acc
0.38383838383838387,4,16,0.7054455445544554,8.556435643564356,0.3797029702970297,slowfast_r50_ucf101_full_e10_a100,ucf101,0.043069306930693
0.393939393939394,4,16,0.7079207920792079,8.675247524752475,0.3896039603960396,slowfast_r50_ucf101_full_e10_a100,ucf101,0.045544554455445474
0.4040404040404041,4,16,0.7103960396039604,8.758415841584158,0.39653465346534655,slowfast_r50_ucf101_full_e10_a100,ucf101,0.04801980198019795
0.4141414141414142,4,16,0.7118811881188118,8.847524752475248,0.403960396039604,slowfast_r50_ucf101_full_e10_a100,ucf101,0.04950495049504944
0.42424242424242425,4,16,0.7138613861386138,8.912871287128713,0.4094059405940594,slowfast_r50_ucf101_full_e10_a100,ucf101,0.05148514851485142
0.43434343434343436,4,16,0.7178217821782178,9.01980198019802,0.4183168316831683,slowfast_r50_ucf101_full_e10_a100,ucf101,0.055445544554455384
0.4444444444444445,4,16,0.7202970297029703,9.108910891089108,0.42574257425742573,slowfast_r50_ucf101_full_e10_a100,ucf101,0.05792079207920786
0.4545454545454546,4,16,0.7222772277227723,9.162376237623763,0.4301980198019802,slowfast_r50_ucf101_full_e10_a100,ucf101,0.05990099009900984
0.4646464646464647,4,16,0.7257425742574257,9.233663366336634,0.43613861386138614,slowfast_r50_ucf101_full_e10_a100,ucf101,0.06336633663366331
0.4747474747474748,4,16,0.7297029702970297,9.334653465346534,0.44455445544554456,slowfast_r50_ucf101_full_e10_a100,ucf101,0.06732673267326728
0.48484848484848486,4,16,0.7316831683168317,9.435643564356436,0.452970297029703,slowfast_r50_ucf101_full_e10_a100,ucf101,0.06930693069306926
0.494949494949495,4,16,0.7351485148514851,9.554455445544555,0.4628712871287129,slowfast_r50_ucf101_full_e10_a100,ucf101,0.07277227722772273
0.5050505050505051,4,16,0.7386138613861386,9.667326732673267,0.47227722772277225,slowfast_r50_ucf101_full_e10_a100,ucf101,0.0762376237623762
0.5151515151515152,4,16,0.7400990099009901,9.738613861386138,0.4782178217821782,slowfast_r50_ucf101_full_e10_a100,ucf101,0.07772277227722768
0.5252525252525253,4,16,0.7425742574257426,9.851485148514852,0.4876237623762376,slowfast_r50_ucf101_full_e10_a100,ucf101,0.08019801980198016
0.5353535353535354,4,16,0.7455445544554455,9.922772277227724,0.49356435643564356,slowfast_r50_ucf101_full_e10_a100,ucf101,0.08316831683168313
0.5454545454545455,4,16,0.7485148514851485,10.011881188118812,0.500990099009901,slowfast_r50_ucf101_full_e10_a100,ucf101,0.0861386138613861
0.5555555555555556,4,16,0.753960396039604,10.118811881188119,0.5099009900990099,slowfast_r50_ucf101_full_e10_a100,ucf101,0.09158415841584155
0.5656565656565657,4,16,0.755940594059406,10.178217821782178,0.5148514851485149,slowfast_r50_ucf101_full_e10_a100,ucf101,0.09356435643564354
0.5757575757575758,4,16,0.755940594059406,10.243564356435643,0.5202970297029703,slowfast_r50_ucf101_full_e10_a100,ucf101,0.09356435643564354
0.5858585858585859,4,16,0.7564356435643564,10.30891089108911,0.5257425742574258,slowfast_r50_ucf101_full_e10_a100,ucf101,0.09405940594059403
0.595959595959596,4,16,0.7589108910891089,10.398019801980197,0.5331683168316832,slowfast_r50_ucf101_full_e10_a100,ucf101,0.09653465346534651
0.6060606060606061,4,16,0.7608910891089109,10.504950495049505,0.5420792079207921,slowfast_r50_ucf101_full_e10_a100,ucf101,0.09851485148514849
0.6161616161616162,4,16,0.7613861386138614,10.57029702970297,0.5475247524752476,slowfast_r50_ucf101_full_e10_a100,ucf101,0.09900990099009899
0.6262626262626263,4,16,0.7628712871287129,10.623762376237623,0.551980198019802,slowfast_r50_ucf101_full_e10_a100,ucf101,0.10049504950495047
0.6363636363636365,4,16,0.7643564356435644,10.700990099009902,0.5584158415841585,slowfast_r50_ucf101_full_e10_a100,ucf101,0.10198019801980196
0.6464646464646465,4,16,0.7688118811881188,10.796039603960397,0.5663366336633663,slowfast_r50_ucf101_full_e10_a100,ucf101,0.10643564356435642
0.6565656565656566,4,16,0.7698019801980198,10.837623762376237,0.5698019801980198,slowfast_r50_ucf101_full_e10_a100,ucf101,0.10742574257425741
0.6666666666666667,4,16,0.7722772277227723,10.897029702970297,0.5747524752475247,slowfast_r50_ucf101_full_e10_a100,ucf101,0.10990099009900989
0.6767676767676768,4,16,0.7732673267326733,10.944554455445545,0.5787128712871287,slowfast_r50_ucf101_full_e10_a100,ucf101,0.11089108910891088
0.686868686868687,4,16,0.7747524752475248,11.015841584158416,0.5846534653465346,slowfast_r50_ucf101_full_e10_a100,ucf101,0.11237623762376237
0.696969696969697,4,16,0.7772277227722773,11.075247524752475,0.5896039603960396,slowfast_r50_ucf101_full_e10_a100,ucf101,0.11485148514851484
0.7070707070707072,4,16,0.7797029702970297,11.128712871287128,0.594059405940594,slowfast_r50_ucf101_full_e10_a100,ucf101,0.11732673267326732
