tau,k_low,k_high,accuracy,avg_frames,fraction_upgraded,model,dataset,delta_acc
0.6565656565656566,4,16,0.732231779085559,15.416025350837483,0.9513354459031236,r2plus1d_18_autsl_full_e10_a100,autsl,-0.02716161158895436
0.6666666666666667,4,16,0.7338162064282481,15.440470801267542,0.9533725667722952,r2plus1d_18_autsl_full_e10_a100,autsl,-0.025577184246265317
0.6767676767676768,4,16,0.7354006337709371,15.473064735174287,0.9560887279311906,r2plus1d_18_autsl_full_e10_a100,autsl,-0.023992756903576273
0.686868686868687,4,16,0.7363060208239022,15.492077863286555,0.9576731552738795,r2plus1d_18_autsl_full_e10_a100,autsl,-0.023087369850611217
0.696969696969697,4,16,0.7365323675871435,15.500226346763242,0.9583521955636034,r2plus1d_18_autsl_full_e10_a100,autsl,-0.022861023087369925
0.7070707070707072,4,16,0.7378904481665912,15.5246717971933,0.960389316432775,r2plus1d_18_autsl_full_e10_a100,autsl,-0.021502942507922174
0.7171717171717172,4,16,0.7387958352195564,15.55454956994115,0.9628791308284291,r2plus1d_18_autsl_full_e10_a100,autsl,-0.020597555454957006
0.7272727272727273,4,16,0.739248528746039,15.565414214576732,0.9637845178813943,r2plus1d_18_autsl_full_e10_a100,autsl,-0.020144861928474422
0.7373737373737375,4,16,0.7410593028519692,15.58985966500679,0.9658216387505658,r2plus1d_18_autsl_full_e10_a100,autsl,-0.0183340878225442
0.7474747474747475,4,16,0.7419646899049344,15.611588954277954,0.9676324128564961,r2plus1d_18_autsl_full_e10_a100,autsl,-0.01742870076957903
0.7575757575757577,4,16,0.7430964237211408,15.625169760072431,0.9687641466727026,r2plus1d_18_autsl_full_e10_a100,autsl,-0.01629696695337257
0.7676767676767677,4,16,0.7442281575373472,15.6441828881847,0.9703485740153915,r2plus1d_18_autsl_full_e10_a100,autsl,-0.015165233137166223
0.7777777777777778,4,16,0.744907197827071,15.663196016296967,0.9719330013580806,r2plus1d_18_autsl_full_e10_a100,autsl,-0.014486192847442347
0.787878787878788,4,16,0.7469443186962427,15.693073789044817,0.9744228157537347,r2plus1d_18_autsl_full_e10_a100,autsl,-0.01244907197827072
0.797979797979798,4,16,0.7478497057492078,15.706654594839295,0.9755545495699411,r2plus1d_18_autsl_full_e10_a100,autsl,-0.011543684925305553
0.8080808080808082,4,16,0.748076052512449,15.71480307831598,0.976233589859665,r2plus1d_18_autsl_full_e10_a100,autsl,-0.011317338162064372
0.8181818181818182,4,16,0.7485287460389316,15.728383884110457,0.9773653236758715,r2plus1d_18_autsl_full_e10_a100,autsl,-0.010864644635581788
0.8282828282828284,4,16,0.7489814395654142,15.747397012222725,0.9789497510185604,r2plus1d_18_autsl_full_e10_a100,autsl,-0.010411951109099205
0.8383838383838385,4,16,0.7496604798551381,15.76912630149389,0.9807605251244907,r2plus1d_18_autsl_full_e10_a100,autsl,-0.009732910819375329
0.8484848484848485,4,16,0.7505658669081032,15.77999094612947,0.9816659121774559,r2plus1d_18_autsl_full_e10_a100,autsl,-0.008827523766410161
0.8585858585858587,4,16,0.7510185604345858,15.793571751923947,0.9827976459936623,r2plus1d_18_autsl_full_e10_a100,autsl,-0.008374830239927578
0.8686868686868687,4,16,0.7514712539610684,15.801720235400634,0.9834766862833861,r2plus1d_18_autsl_full_e10_a100,autsl,-0.007922136713444994
0.8787878787878789,4,16,0.7521502942507922,15.815301041195111,0.9846084200995926,r2plus1d_18_autsl_full_e10_a100,autsl,-0.007243096423721229
